"Commodity.Code","Commodity.Name","Partner.Code","Partner.Name"
"73","73 - Iron or steel articles",148,"Chad"
"74","74 - Copper and articles thereof",148,"Chad"
"75","75 - Nickel and articles thereof",148,"Chad"
"76","76 - Aluminium and articles thereof",148,"Chad"
"78","78 - Lead and articles thereof",148,"Chad"
"79","79 - Zinc and articles thereof",148,"Chad"
"80","80 - Tin; articles thereof",148,"Chad"
"81","81 - Metals; n.e.s., cermets and articles thereof",148,"Chad"
"82","82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",148,"Chad"
"83","83 - Metal; miscellaneous products of base metal",148,"Chad"
"84","84 - Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",148,"Chad"
"85","85 - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",148,"Chad"
"86","86 - Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",148,"Chad"
"87","87 - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",148,"Chad"
"88","88 - Aircraft, spacecraft and parts thereof",148,"Chad"
"89","89 - Ships, boats and floating structures",148,"Chad"
"90","90 - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",148,"Chad"
"91","91 - Clocks and watches and parts thereof",148,"Chad"
"92","92 - Musical instruments; parts and accessories of such articles",148,"Chad"
"93","93 - Arms and ammunition; parts and accessories thereof",148,"Chad"
"94","94 - Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",148,"Chad"
"95","95 - Toys, games and sports requisites; parts and accessories thereof",148,"Chad"
"96","96 - Miscellaneous manufactured articles",148,"Chad"
"97","97 - Works of art; collectors' pieces and antiques",148,"Chad"
"99","99 - Commodities not specified according to kind",148,"Chad"
"01","01 - Animals; live",152,"Chile"
"02","02 - Meat and edible meat offal",152,"Chile"
"03","03 - Fish and crustaceans, molluscs and other aquatic invertebrates",152,"Chile"
"04","04 - Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",152,"Chile"
"05","05 - Animal originated products; not elsewhere specified or included",152,"Chile"
"06","06 - Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",152,"Chile"
"07","07 - Vegetables and certain roots and tubers; edible",152,"Chile"
"08","08 - Fruit and nuts, edible; peel of citrus fruit or melons",152,"Chile"
"09","09 - Coffee, tea, mate and spices",152,"Chile"
"10","10 - Cereals",152,"Chile"
"11","11 - Products of the milling industry; malt, starches, inulin, wheat gluten",152,"Chile"
"12","12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",152,"Chile"
"13","13 - Lac; gums, resins and other vegetable saps and extracts",152,"Chile"
"14","14 - Vegetable plaiting materials; vegetable products not elsewhere specified or included",152,"Chile"
"15","15 - Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",152,"Chile"
"16","16 - Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",152,"Chile"
"17","17 - Sugars and sugar confectionery",152,"Chile"
"18","18 - Cocoa and cocoa preparations",152,"Chile"
"19","19 - Preparations of cereals, flour, starch or milk; pastrycooks' products",152,"Chile"
"20","20 - Preparations of vegetables, fruit, nuts or other parts of plants",152,"Chile"
"21","21 - Miscellaneous edible preparations",152,"Chile"
"22","22 - Beverages, spirits and vinegar",152,"Chile"
"23","23 - Food industries, residues and wastes thereof; prepared animal fodder",152,"Chile"
"24","24 - Tobacco and manufactured tobacco substitutes",152,"Chile"
"25","25 - Salt; sulphur; earths, stone; plastering materials, lime and cement",152,"Chile"
"26","26 - Ores, slag and ash",152,"Chile"
"27","27 - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",152,"Chile"
"28","28 - Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",152,"Chile"
"29","29 - Organic chemicals",152,"Chile"
"30","30 - Pharmaceutical products",152,"Chile"
"31","31 - Fertilizers",152,"Chile"
"32","32 - Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",152,"Chile"
"33","33 - Essential oils and resinoids; perfumery, cosmetic or toilet preparations",152,"Chile"
"34","34 - Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",152,"Chile"
"35","35 - Albuminoidal substances; modified starches; glues; enzymes",152,"Chile"
"36","36 - Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",152,"Chile"
"37","37 - Photographic or cinematographic goods",152,"Chile"
"38","38 - Chemical products n.e.s.",152,"Chile"
"39","39 - Plastics and articles thereof",152,"Chile"
"40","40 - Rubber and articles thereof",152,"Chile"
"41","41 - Raw hides and skins (other than furskins) and leather",152,"Chile"
"42","42 - Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",152,"Chile"
"43","43 - Furskins and artificial fur; manufactures thereof",152,"Chile"
"44","44 - Wood and articles of wood; wood charcoal",152,"Chile"
"45","45 - Cork and articles of cork",152,"Chile"
"46","46 - Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",152,"Chile"
"47","47 - Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",152,"Chile"
"48","48 - Paper and paperboard; articles of paper pulp, of paper or paperboard",152,"Chile"
"49","49 - Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",152,"Chile"
"50","50 - Silk",152,"Chile"
"51","51 - Wool, fine or coarse animal hair; horsehair yarn and woven fabric",152,"Chile"
"52","52 - Cotton",152,"Chile"
"53","53 - Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",152,"Chile"
"54","54 - Man-made filaments; strip and the like of man-made textile materials",152,"Chile"
"55","55 - Man-made staple fibres",152,"Chile"
"56","56 - Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",152,"Chile"
"57","57 - Carpets and other textile floor coverings",152,"Chile"
"58","58 - Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",152,"Chile"
"59","59 - Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",152,"Chile"
"60","60 - Fabrics; knitted or crocheted",152,"Chile"
"61","61 - Apparel and clothing accessories; knitted or crocheted",152,"Chile"
"62","62 - Apparel and clothing accessories; not knitted or crocheted",152,"Chile"
"63","63 - Textiles, made up articles; sets; worn clothing and worn textile articles; rags",152,"Chile"
"64","64 - Footwear; gaiters and the like; parts of such articles",152,"Chile"
"65","65 - Headgear and parts thereof",152,"Chile"
"66","66 - Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",152,"Chile"
"67","67 - Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",152,"Chile"
"68","68 - Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",152,"Chile"
"69","69 - Ceramic products",152,"Chile"
"70","70 - Glass and glassware",152,"Chile"
"71","71 - Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",152,"Chile"
"72","72 - Iron and steel",152,"Chile"
"73","73 - Iron or steel articles",152,"Chile"
"74","74 - Copper and articles thereof",152,"Chile"
"75","75 - Nickel and articles thereof",152,"Chile"
"76","76 - Aluminium and articles thereof",152,"Chile"
"78","78 - Lead and articles thereof",152,"Chile"
"79","79 - Zinc and articles thereof",152,"Chile"
"80","80 - Tin; articles thereof",152,"Chile"
"81","81 - Metals; n.e.s., cermets and articles thereof",152,"Chile"
"82","82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",152,"Chile"
"83","83 - Metal; miscellaneous products of base metal",152,"Chile"
"84","84 - Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",152,"Chile"
"85","85 - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",152,"Chile"
"86","86 - Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",152,"Chile"
"87","87 - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",152,"Chile"
"88","88 - Aircraft, spacecraft and parts thereof",152,"Chile"
"89","89 - Ships, boats and floating structures",152,"Chile"
"90","90 - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",152,"Chile"
"91","91 - Clocks and watches and parts thereof",152,"Chile"
"92","92 - Musical instruments; parts and accessories of such articles",152,"Chile"
"93","93 - Arms and ammunition; parts and accessories thereof",152,"Chile"
"94","94 - Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",152,"Chile"
"95","95 - Toys, games and sports requisites; parts and accessories thereof",152,"Chile"
"96","96 - Miscellaneous manufactured articles",152,"Chile"
"97","97 - Works of art; collectors' pieces and antiques",152,"Chile"
"99","99 - Commodities not specified according to kind",152,"Chile"
"01","01 - Animals; live",156,"China"
"02","02 - Meat and edible meat offal",156,"China"
"03","03 - Fish and crustaceans, molluscs and other aquatic invertebrates",156,"China"
"04","04 - Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",156,"China"
"05","05 - Animal originated products; not elsewhere specified or included",156,"China"
"06","06 - Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",156,"China"
"07","07 - Vegetables and certain roots and tubers; edible",156,"China"
"08","08 - Fruit and nuts, edible; peel of citrus fruit or melons",156,"China"
"09","09 - Coffee, tea, mate and spices",156,"China"
"10","10 - Cereals",156,"China"
"11","11 - Products of the milling industry; malt, starches, inulin, wheat gluten",156,"China"
"12","12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",156,"China"
"13","13 - Lac; gums, resins and other vegetable saps and extracts",156,"China"
"14","14 - Vegetable plaiting materials; vegetable products not elsewhere specified or included",156,"China"
"15","15 - Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",156,"China"
"16","16 - Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",156,"China"
"17","17 - Sugars and sugar confectionery",156,"China"
"18","18 - Cocoa and cocoa preparations",156,"China"
"19","19 - Preparations of cereals, flour, starch or milk; pastrycooks' products",156,"China"
"20","20 - Preparations of vegetables, fruit, nuts or other parts of plants",156,"China"
"21","21 - Miscellaneous edible preparations",156,"China"
"22","22 - Beverages, spirits and vinegar",156,"China"
"23","23 - Food industries, residues and wastes thereof; prepared animal fodder",156,"China"
"24","24 - Tobacco and manufactured tobacco substitutes",156,"China"
